order_id,customer_id,order_date,acquisition_channel,order_amount
ORD-007563,CUST-02669,2025-04-07,Paid Social,65.74
ORD-007564,CUST-02669,2025-04-30,Paid Social,92.34
ORD-007565,CUST-02669,2025-06-21,Paid Social,71.19
ORD-007566,CUST-02669,2025-05-31,Paid Social,55.21
ORD-007567,CUST-02669,2025-04-13,Paid Social,73.76
ORD-007568,CUST-02670,2025-05-26,Paid Social,105.71
ORD-007569,CUST-02670,2025-06-01,Paid Social,56.61
ORD-007570,CUST-02670,2025-11-27,Paid Social,66.81
ORD-007571,CUST-02671,2025-08-09,Paid Search,105.45
ORD-007572,CUST-02671,2025-11-10,Paid Search,118.38
ORD-007573,CUST-02672,2025-10-21,Paid Social,46.43
ORD-007574,CUST-02672,2025-10-30,Paid Social,96.31
ORD-007575,CUST-02672,2025-10-24,Paid Social,108.41
ORD-007576,CUST-02673,2025-01-19,Paid Search,95.88
ORD-007577,CUST-02674,2025-08-24,Paid Search,109.0
ORD-007578,CUST-02674,2025-12-17,Paid Search,143.67
ORD-007579,CUST-02675,2025-07-06,Paid Search,86.77
ORD-007580,CUST-02675,2025-09-02,Paid Search,56.14
ORD-007581,CUST-02675,2025-11-08,Paid Search,113.74
ORD-007582,CUST-02676,2025-03-13,Organic Social,57.44
ORD-007583,CUST-02676,2025-06-01,Organic Social,41.06
ORD-007584,CUST-02676,2025-09-01,Organic Social,91.08
ORD-007585,CUST-02676,2025-08-08,Organic Social,33.58
ORD-007586,CUST-02677,2025-06-13,Paid Search,132.17
ORD-007587,CUST-02677,2025-12-24,Paid Search,119.21
ORD-007588,CUST-02677,2025-11-07,Paid Search,104.7
ORD-007589,CUST-02678,2025-10-24,Paid Social,81.81
ORD-007590,CUST-02679,2025-05-06,Organic Social,55.63
ORD-007591,CUST-02679,2025-05-27,Organic Social,116.97
ORD-007592,CUST-02679,2025-07-28,Organic Social,67.79
ORD-007593,CUST-02680,2025-04-06,Email,74.89
ORD-007594,CUST-02680,2025-04-07,Email,95.66
ORD-007595,CUST-02680,2025-10-30,Email,59.8
ORD-007596,CUST-02680,2025-08-13,Email,133.16
ORD-007597,CUST-02680,2025-11-14,Email,77.79
ORD-007598,CUST-02680,2025-10-30,Email,94.23
ORD-007599,CUST-02681,2025-04-21,Paid Social,105.93
ORD-007600,CUST-02681,2025-05-07,Paid Social,53.83
ORD-007601,CUST-02681,2025-06-22,Paid Social,98.43
ORD-007602,CUST-02682,2025-01-13,Display,61.77
ORD-007603,CUST-02682,2025-02-24,Display,80.92
ORD-007604,CUST-02682,2025-02-21,Display,86.46
ORD-007605,CUST-02683,2025-01-10,Paid Social,63.06
ORD-007606,CUST-02683,2025-01-18,Paid Social,64.52
ORD-007607,CUST-02684,2025-02-18,Paid Search,90.63
ORD-007608,CUST-02684,2025-02-20,Paid Search,89.27
ORD-007609,CUST-02685,2025-09-19,Affiliate,52.73
ORD-007610,CUST-02685,2025-10-10,Affiliate,97.23
ORD-007611,CUST-02686,2025-05-01,Paid Search,81.43
ORD-007612,CUST-02686,2025-05-03,Paid Search,69.99
ORD-007613,CUST-02686,2025-07-09,Paid Search,101.71
ORD-007614,CUST-02686,2025-08-27,Paid Search,88.97
ORD-007615,CUST-02687,2025-01-01,Affiliate,70.52
ORD-007616,CUST-02687,2025-01-19,Affiliate,129.08
ORD-007617,CUST-02688,2025-01-26,Paid Search,129.74
ORD-007618,CUST-02689,2025-07-14,Email,88.24
ORD-007619,CUST-02689,2025-08-30,Email,63.56
ORD-007620,CUST-02690,2025-09-16,Paid Social,79.9
ORD-007621,CUST-02690,2025-12-01,Paid Social,88.34
ORD-007622,CUST-02690,2025-09-19,Paid Social,54.86
ORD-007623,CUST-02691,2025-06-18,Organic Social,90.91
ORD-007624,CUST-02691,2025-06-18,Organic Social,52.28
ORD-007625,CUST-02691,2025-10-14,Organic Social,81.7
ORD-007626,CUST-02691,2025-07-03,Organic Social,102.78
ORD-007627,CUST-02692,2025-03-22,Paid Social,52.89
ORD-007628,CUST-02693,2025-10-27,Organic Social,47.34
ORD-007629,CUST-02693,2025-11-17,Organic Social,77.23
ORD-007630,CUST-02694,2025-04-29,Paid Social,132.74
ORD-007631,CUST-02694,2025-05-03,Paid Social,84.08
ORD-007632,CUST-02694,2025-07-14,Paid Social,94.22
ORD-007633,CUST-02694,2025-10-13,Paid Social,44.9
ORD-007634,CUST-02694,2025-06-03,Paid Social,81.68
ORD-007635,CUST-02695,2025-09-14,Display,68.97
ORD-007636,CUST-02695,2025-09-15,Display,120.62
ORD-007637,CUST-02695,2025-10-06,Display,98.69
ORD-007638,CUST-02696,2025-03-19,Email,59.02
ORD-007639,CUST-02696,2025-05-10,Email,148.52
ORD-007640,CUST-02697,2025-03-09,Paid Search,65.34
ORD-007641,CUST-02697,2025-04-28,Paid Search,92.72
ORD-007642,CUST-02697,2025-05-12,Paid Search,141.61
ORD-007643,CUST-02697,2025-08-12,Paid Search,104.88
ORD-007644,CUST-02698,2025-03-25,Display,118.63
ORD-007645,CUST-02698,2025-06-11,Display,143.04
ORD-007646,CUST-02698,2025-04-29,Display,65.78
ORD-007647,CUST-02699,2025-07-05,Paid Search,126.32
ORD-007648,CUST-02700,2025-06-22,Paid Social,94.28
ORD-007649,CUST-02700,2025-11-12,Paid Social,88.56
ORD-007650,CUST-02700,2025-11-28,Paid Social,38.53
ORD-007651,CUST-02700,2025-08-13,Paid Social,52.48
ORD-007652,CUST-02701,2025-03-19,Affiliate,125.73
ORD-007653,CUST-02701,2025-03-27,Affiliate,95.88
ORD-007654,CUST-02701,2025-04-12,Affiliate,149.18
ORD-007655,CUST-02701,2025-04-06,Affiliate,89.98
ORD-007656,CUST-02702,2025-07-05,Organic Social,35.99
ORD-007657,CUST-02702,2025-09-16,Organic Social,38.05
ORD-007658,CUST-02702,2025-08-05,Organic Social,68.06
ORD-007659,CUST-02703,2025-10-08,Email,72.04
ORD-007660,CUST-02703,2025-12-17,Email,119.69
ORD-007661,CUST-02704,2025-04-19,Paid Social,105.01
ORD-007662,CUST-02705,2025-07-11,Paid Social,58.22
ORD-007663,CUST-02705,2025-09-02,Paid Social,77.03
ORD-007664,CUST-02705,2025-08-01,Paid Social,77.13
ORD-007665,CUST-02705,2025-11-08,Paid Social,112.25
ORD-007666,CUST-02705,2025-07-11,Paid Social,58.99
ORD-007667,CUST-02706,2025-11-19,Affiliate,94.88
ORD-007668,CUST-02707,2025-02-18,Organic Social,48.92
ORD-007669,CUST-02707,2025-07-11,Organic Social,44.85
ORD-007670,CUST-02707,2025-04-21,Organic Social,105.47
ORD-007671,CUST-02708,2025-02-11,Email,113.96
ORD-007672,CUST-02709,2025-02-25,Paid Social,88.53
ORD-007673,CUST-02709,2025-03-02,Paid Social,71.12
ORD-007674,CUST-02710,2025-08-07,Paid Search,70.81
ORD-007675,CUST-02710,2025-09-17,Paid Search,101.44
ORD-007676,CUST-02710,2025-09-10,Paid Search,124.09
ORD-007677,CUST-02710,2025-08-30,Paid Search,109.09
ORD-007678,CUST-02710,2025-09-01,Paid Search,108.32
ORD-007679,CUST-02711,2025-07-19,Paid Search,154.28
ORD-007680,CUST-02711,2025-10-05,Paid Search,64.15
ORD-007681,CUST-02711,2025-12-11,Paid Search,149.46
ORD-007682,CUST-02712,2025-07-28,Affiliate,49.64
ORD-007683,CUST-02713,2025-07-03,Organic Social,67.83
ORD-007684,CUST-02713,2025-10-04,Organic Social,93.66
ORD-007685,CUST-02713,2025-07-16,Organic Social,100.47
ORD-007686,CUST-02713,2025-10-13,Organic Social,90.86
ORD-007687,CUST-02714,2025-02-18,Display,54.77
ORD-007688,CUST-02714,2025-02-26,Display,57.83
ORD-007689,CUST-02714,2025-02-23,Display,86.25
ORD-007690,CUST-02714,2025-06-23,Display,89.6
ORD-007691,CUST-02715,2025-03-10,Organic Social,46.92
ORD-007692,CUST-02715,2025-05-21,Organic Social,109.18
ORD-007693,CUST-02715,2025-11-11,Organic Social,50.84
ORD-007694,CUST-02715,2025-09-23,Organic Social,56.96
ORD-007695,CUST-02716,2025-03-10,Paid Social,51.37
ORD-007696,CUST-02716,2025-05-21,Paid Social,74.4
ORD-007697,CUST-02716,2025-04-08,Paid Social,93.77
ORD-007698,CUST-02716,2025-09-21,Paid Social,69.77
ORD-007699,CUST-02717,2025-09-29,Email,97.46
ORD-007700,CUST-02717,2025-10-17,Email,68.24
ORD-007701,CUST-02717,2025-11-12,Email,78.66
ORD-007702,CUST-02718,2025-09-12,Paid Social,78.74
ORD-007703,CUST-02718,2025-10-19,Paid Social,71.6
ORD-007704,CUST-02719,2025-09-07,Paid Social,58.62
ORD-007705,CUST-02719,2025-11-18,Paid Social,53.79
ORD-007706,CUST-02720,2025-07-13,Email,86.04
ORD-007707,CUST-02720,2025-07-29,Email,39.71
ORD-007708,CUST-02721,2025-08-21,Paid Social,89.31
ORD-007709,CUST-02721,2025-12-31,Paid Social,104.87
ORD-007710,CUST-02722,2025-01-27,Email,130.77
ORD-007711,CUST-02722,2025-02-02,Email,103.9
ORD-007712,CUST-02722,2025-02-01,Email,63.44
ORD-007713,CUST-02722,2025-05-14,Email,129.98
ORD-007714,CUST-02722,2025-10-04,Email,114.04
ORD-007715,CUST-02723,2025-07-14,Display,83.96
ORD-007716,CUST-02723,2025-07-30,Display,92.16
ORD-007717,CUST-02723,2025-09-03,Display,83.59
ORD-007718,CUST-02724,2025-02-27,Affiliate,115.25
ORD-007719,CUST-02724,2025-03-09,Affiliate,100.09
ORD-007720,CUST-02724,2025-03-24,Affiliate,130.07
ORD-007721,CUST-02724,2025-06-28,Affiliate,178.19
ORD-007722,CUST-02725,2025-03-03,Display,76.12
ORD-007723,CUST-02725,2025-03-10,Display,72.41
ORD-007724,CUST-02726,2025-04-18,Paid Social,121.12
ORD-007725,CUST-02726,2025-05-22,Paid Social,54.32
ORD-007726,CUST-02726,2025-05-01,Paid Social,87.59
ORD-007727,CUST-02726,2025-07-14,Paid Social,75.15
ORD-007728,CUST-02727,2025-10-12,Paid Social,136.13
ORD-007729,CUST-02727,2025-10-20,Paid Social,70.69
ORD-007730,CUST-02727,2025-11-11,Paid Social,60.38
ORD-007731,CUST-02728,2025-05-30,Paid Search,133.85
ORD-007732,CUST-02728,2025-07-06,Paid Search,68.24
ORD-007733,CUST-02728,2025-08-17,Paid Search,134.27
ORD-007734,CUST-02728,2025-11-18,Paid Search,121.5
ORD-007735,CUST-02729,2025-01-06,Paid Search,112.34
ORD-007736,CUST-02729,2025-01-09,Paid Search,50.34
ORD-007737,CUST-02730,2025-06-27,Email,130.42
ORD-007738,CUST-02730,2025-06-29,Email,51.92
ORD-007739,CUST-02730,2025-10-03,Email,126.44
ORD-007740,CUST-02731,2025-02-21,Paid Search,66.18
ORD-007741,CUST-02731,2025-02-21,Paid Search,136.45
ORD-007742,CUST-02731,2025-04-16,Paid Search,121.15
ORD-007743,CUST-02732,2025-11-09,Email,63.48
ORD-007744,CUST-02733,2025-01-03,Paid Social,77.81
ORD-007745,CUST-02733,2025-01-05,Paid Social,35.4
ORD-007746,CUST-02733,2025-02-27,Paid Social,78.31
ORD-007747,CUST-02733,2025-01-26,Paid Social,85.98
ORD-007748,CUST-02734,2025-11-22,Paid Search,106.51
ORD-007749,CUST-02734,2025-12-27,Paid Search,126.02
ORD-007750,CUST-02735,2025-01-09,Paid Social,58.96
ORD-007751,CUST-02735,2025-01-23,Paid Social,68.2
ORD-007752,CUST-02735,2025-06-06,Paid Social,112.29
ORD-007753,CUST-02736,2025-06-04,Paid Search,66.38
ORD-007754,CUST-02736,2025-07-11,Paid Search,61.0
ORD-007755,CUST-02736,2025-06-22,Paid Search,106.75
ORD-007756,CUST-02737,2025-07-19,Paid Search,50.42
ORD-007757,CUST-02737,2025-07-21,Paid Search,122.32
ORD-007758,CUST-02738,2025-05-05,Paid Search,154.54
ORD-007759,CUST-02738,2025-05-23,Paid Search,132.93
ORD-007760,CUST-02738,2025-11-12,Paid Search,88.75
ORD-007761,CUST-02739,2025-04-13,Paid Search,60.14
ORD-007762,CUST-02739,2025-05-27,Paid Search,99.24
ORD-007763,CUST-02739,2025-07-05,Paid Search,113.54
ORD-007764,CUST-02739,2025-12-09,Paid Search,65.79
ORD-007765,CUST-02739,2025-12-19,Paid Search,84.31
ORD-007766,CUST-02740,2025-08-10,Paid Social,50.68
ORD-007767,CUST-02740,2025-09-23,Paid Social,70.41
ORD-007768,CUST-02741,2025-07-24,Paid Social,101.76
ORD-007769,CUST-02741,2025-09-09,Paid Social,52.92
ORD-007770,CUST-02741,2025-08-11,Paid Social,71.13
ORD-007771,CUST-02742,2025-04-15,Paid Social,83.44
ORD-007772,CUST-02742,2025-05-23,Paid Social,67.33
ORD-007773,CUST-02742,2025-07-11,Paid Social,85.86
ORD-007774,CUST-02742,2025-05-15,Paid Social,94.12
ORD-007775,CUST-02742,2025-05-02,Paid Social,40.61
ORD-007776,CUST-02743,2025-10-16,Paid Search,84.18
ORD-007777,CUST-02743,2025-11-22,Paid Search,55.39
ORD-007778,CUST-02744,2025-02-08,Paid Search,54.65
ORD-007779,CUST-02744,2025-02-16,Paid Search,158.41
ORD-007780,CUST-02744,2025-02-21,Paid Search,78.4
ORD-007781,CUST-02744,2025-02-09,Paid Search,163.3
ORD-007782,CUST-02745,2025-08-08,Display,109.15
ORD-007783,CUST-02745,2025-09-16,Display,93.86
ORD-007784,CUST-02745,2025-08-09,Display,105.52
ORD-007785,CUST-02746,2025-07-27,Paid Social,63.86
ORD-007786,CUST-02746,2025-09-29,Paid Social,50.38
ORD-007787,CUST-02746,2025-08-06,Paid Social,59.23
ORD-007788,CUST-02747,2025-06-16,Email,90.61
ORD-007789,CUST-02747,2025-06-17,Email,153.35
ORD-007790,CUST-02747,2025-09-09,Email,43.68
ORD-007791,CUST-02748,2025-07-31,Paid Social,95.58
ORD-007792,CUST-02748,2025-08-27,Paid Social,93.35
ORD-007793,CUST-02748,2025-11-13,Paid Social,53.8
ORD-007794,CUST-02748,2025-09-08,Paid Social,55.51
ORD-007795,CUST-02748,2025-10-11,Paid Social,63.47
ORD-007796,CUST-02749,2025-03-31,Organic Social,27.51
ORD-007797,CUST-02749,2025-05-06,Organic Social,53.13
ORD-007798,CUST-02749,2025-06-02,Organic Social,77.1
ORD-007799,CUST-02750,2025-03-24,Paid Social,115.79
ORD-007800,CUST-02750,2025-04-18,Paid Social,82.9
ORD-007801,CUST-02751,2025-07-19,Email,53.39
ORD-007802,CUST-02751,2025-08-10,Email,68.13
ORD-007803,CUST-02751,2025-08-26,Email,91.48
ORD-007804,CUST-02751,2025-10-08,Email,134.8
ORD-007805,CUST-02752,2025-06-21,Paid Search,76.0
ORD-007806,CUST-02752,2025-06-25,Paid Search,97.15
ORD-007807,CUST-02752,2025-10-09,Paid Search,67.4
ORD-007808,CUST-02753,2025-02-28,Paid Social,55.51
ORD-007809,CUST-02753,2025-03-04,Paid Social,37.3
ORD-007810,CUST-02753,2025-04-27,Paid Social,53.78
ORD-007811,CUST-02754,2025-01-09,Email,78.24
ORD-007812,CUST-02754,2025-02-27,Email,84.4
ORD-007813,CUST-02754,2025-01-11,Email,121.43
ORD-007814,CUST-02754,2025-02-28,Email,54.54
ORD-007815,CUST-02754,2025-08-28,Email,155.35
ORD-007816,CUST-02755,2025-08-20,Paid Search,93.3
ORD-007817,CUST-02755,2025-08-20,Paid Search,40.97
ORD-007818,CUST-02755,2025-09-02,Paid Search,122.92
ORD-007819,CUST-02755,2025-10-18,Paid Search,119.08
ORD-007820,CUST-02755,2025-12-06,Paid Search,126.63
ORD-007821,CUST-02756,2025-10-14,Paid Search,127.47
ORD-007822,CUST-02756,2025-12-07,Paid Search,67.48
ORD-007823,CUST-02756,2025-10-19,Paid Search,83.09
ORD-007824,CUST-02757,2025-02-16,Organic Social,69.27
ORD-007825,CUST-02757,2025-06-06,Organic Social,65.11
ORD-007826,CUST-02757,2025-08-08,Organic Social,42.68
ORD-007827,CUST-02758,2025-08-16,Affiliate,105.7
ORD-007828,CUST-02758,2025-09-29,Affiliate,163.75
ORD-007829,CUST-02759,2025-10-09,Email,70.03
ORD-007830,CUST-02760,2025-08-13,Affiliate,76.87
ORD-007831,CUST-02760,2025-11-05,Affiliate,151.44
ORD-007832,CUST-02760,2025-10-02,Affiliate,96.63
ORD-007833,CUST-02761,2025-01-18,Paid Search,67.17
ORD-007834,CUST-02761,2025-01-19,Paid Search,99.34
ORD-007835,CUST-02761,2025-02-25,Paid Search,115.36
ORD-007836,CUST-02762,2025-09-27,Display,89.13
ORD-007837,CUST-02762,2025-10-09,Display,64.52
ORD-007838,CUST-02762,2025-10-16,Display,81.28
ORD-007839,CUST-02763,2025-08-28,Paid Search,140.07
ORD-007840,CUST-02763,2025-11-15,Paid Search,142.95
ORD-007841,CUST-02763,2025-09-06,Paid Search,90.43
ORD-007842,CUST-02764,2025-01-13,Email,97.45
ORD-007843,CUST-02764,2025-03-31,Email,67.03
ORD-007844,CUST-02764,2025-03-09,Email,94.03
ORD-007845,CUST-02765,2025-08-08,Display,87.47
ORD-007846,CUST-02765,2025-08-10,Display,99.49
ORD-007847,CUST-02765,2025-08-25,Display,83.83
ORD-007848,CUST-02766,2025-03-29,Paid Search,73.93
ORD-007849,CUST-02766,2025-05-23,Paid Search,117.73
ORD-007850,CUST-02767,2025-10-01,Display,94.59
ORD-007851,CUST-02767,2025-11-04,Display,122.52
ORD-007852,CUST-02767,2025-10-27,Display,55.92
ORD-007853,CUST-02768,2025-10-04,Paid Social,56.29
ORD-007854,CUST-02769,2025-11-02,Paid Social,53.29
ORD-007855,CUST-02769,2025-11-25,Paid Social,73.93
ORD-007856,CUST-02770,2025-06-11,Organic Social,69.38
ORD-007857,CUST-02770,2025-08-18,Organic Social,87.35
ORD-007858,CUST-02770,2025-11-13,Organic Social,78.23
ORD-007859,CUST-02770,2025-08-19,Organic Social,56.13
ORD-007860,CUST-02771,2025-01-08,Affiliate,152.51
ORD-007861,CUST-02771,2025-04-24,Affiliate,122.55
ORD-007862,CUST-02771,2025-09-26,Affiliate,63.67
ORD-007863,CUST-02771,2025-06-07,Affiliate,168.68
ORD-007864,CUST-02772,2025-11-17,Paid Search,102.99
ORD-007865,CUST-02772,2025-12-12,Paid Search,168.79
ORD-007866,CUST-02772,2025-12-21,Paid Search,80.24
ORD-007867,CUST-02773,2025-01-13,Email,93.63
ORD-007868,CUST-02774,2025-09-02,Paid Social,85.46
ORD-007869,CUST-02774,2025-11-02,Paid Social,42.82
ORD-007870,CUST-02774,2025-10-04,Paid Social,99.93
ORD-007871,CUST-02775,2025-09-04,Paid Search,95.88
ORD-007872,CUST-02775,2025-09-04,Paid Search,60.33
ORD-007873,CUST-02776,2025-03-20,Affiliate,116.99
ORD-007874,CUST-02776,2025-05-07,Affiliate,148.3
ORD-007875,CUST-02776,2025-10-28,Affiliate,100.8
ORD-007876,CUST-02776,2025-03-30,Affiliate,134.95
ORD-007877,CUST-02776,2025-05-27,Affiliate,107.75
ORD-007878,CUST-02777,2025-04-12,Paid Search,70.84
ORD-007879,CUST-02777,2025-04-27,Paid Search,96.77
ORD-007880,CUST-02777,2025-05-31,Paid Search,61.57
ORD-007881,CUST-02777,2025-06-24,Paid Search,78.92
ORD-007882,CUST-02778,2025-09-09,Paid Search,111.04
ORD-007883,CUST-02778,2025-09-15,Paid Search,74.01
ORD-007884,CUST-02778,2025-12-18,Paid Search,78.6
ORD-007885,CUST-02779,2025-03-14,Paid Search,143.22
ORD-007886,CUST-02779,2025-05-28,Paid Search,108.11
ORD-007887,CUST-02779,2025-05-01,Paid Search,142.13
ORD-007888,CUST-02780,2025-08-20,Paid Social,68.01
ORD-007889,CUST-02780,2025-11-17,Paid Social,88.0
ORD-007890,CUST-02781,2025-10-03,Paid Search,90.65
ORD-007891,CUST-02781,2025-10-18,Paid Search,87.92
ORD-007892,CUST-02781,2025-12-24,Paid Search,91.11
ORD-007893,CUST-02781,2025-12-12,Paid Search,94.21
ORD-007894,CUST-02782,2025-08-30,Email,92.89
ORD-007895,CUST-02782,2025-09-02,Email,155.54
ORD-007896,CUST-02782,2025-10-31,Email,80.5
ORD-007897,CUST-02782,2025-09-26,Email,134.87
ORD-007898,CUST-02783,2025-01-04,Paid Social,79.41
ORD-007899,CUST-02783,2025-03-18,Paid Social,101.81
ORD-007900,CUST-02784,2025-08-26,Paid Social,63.87
ORD-007901,CUST-02785,2025-11-05,Paid Search,124.22
ORD-007902,CUST-02785,2025-11-25,Paid Search,152.79
ORD-007903,CUST-02786,2025-01-02,Paid Social,119.89
ORD-007904,CUST-02786,2025-05-05,Paid Social,58.47
ORD-007905,CUST-02786,2025-05-07,Paid Social,69.66
ORD-007906,CUST-02786,2025-04-11,Paid Social,77.1
ORD-007907,CUST-02787,2025-02-15,Paid Social,67.33
ORD-007908,CUST-02787,2025-03-09,Paid Social,48.15
ORD-007909,CUST-02787,2025-02-28,Paid Social,59.37
ORD-007910,CUST-02788,2025-04-30,Paid Social,57.6
ORD-007911,CUST-02788,2025-05-26,Paid Social,104.34
ORD-007912,CUST-02789,2025-09-01,Paid Search,130.82
ORD-007913,CUST-02789,2025-09-18,Paid Search,112.87
ORD-007914,CUST-02790,2025-10-12,Paid Search,71.6
ORD-007915,CUST-02790,2025-11-05,Paid Search,89.67
ORD-007916,CUST-02791,2025-09-02,Paid Search,86.42
ORD-007917,CUST-02791,2025-10-27,Paid Search,119.86
ORD-007918,CUST-02791,2025-12-09,Paid Search,59.76
ORD-007919,CUST-02791,2025-09-05,Paid Search,102.03
ORD-007920,CUST-02792,2025-02-20,Email,128.13
ORD-007921,CUST-02792,2025-03-17,Email,109.17
ORD-007922,CUST-02792,2025-05-06,Email,134.67
ORD-007923,CUST-02793,2025-07-20,Paid Search,70.94
ORD-007924,CUST-02793,2025-08-24,Paid Search,62.93
ORD-007925,CUST-02794,2025-06-12,Paid Social,53.28
ORD-007926,CUST-02795,2025-01-03,Paid Social,79.99
ORD-007927,CUST-02796,2025-02-10,Organic Social,117.72
ORD-007928,CUST-02796,2025-02-15,Organic Social,54.72
ORD-007929,CUST-02796,2025-04-13,Organic Social,85.79
ORD-007930,CUST-02797,2025-01-06,Affiliate,52.99
ORD-007931,CUST-02797,2025-03-11,Affiliate,121.58
ORD-007932,CUST-02797,2025-10-10,Affiliate,106.52
ORD-007933,CUST-02797,2025-01-30,Affiliate,106.59
ORD-007934,CUST-02798,2025-10-22,Organic Social,82.35
ORD-007935,CUST-02798,2025-12-02,Organic Social,82.39
ORD-007936,CUST-02799,2025-03-15,Affiliate,109.18
ORD-007937,CUST-02799,2025-04-03,Affiliate,152.06
ORD-007938,CUST-02799,2025-06-06,Affiliate,61.48
ORD-007939,CUST-02800,2025-05-25,Email,29.25
ORD-007940,CUST-02800,2025-06-20,Email,68.53
ORD-007941,CUST-02800,2025-07-22,Email,70.33
ORD-007942,CUST-02801,2025-04-24,Affiliate,160.96
ORD-007943,CUST-02801,2025-08-09,Affiliate,94.28
ORD-007944,CUST-02801,2025-04-28,Affiliate,61.11
ORD-007945,CUST-02801,2025-08-20,Affiliate,153.61
ORD-007946,CUST-02802,2025-06-30,Email,90.53
ORD-007947,CUST-02802,2025-09-27,Email,77.48
ORD-007948,CUST-02803,2025-10-20,Paid Social,41.38
ORD-007949,CUST-02803,2025-10-26,Paid Social,87.24
ORD-007950,CUST-02804,2025-07-22,Paid Social,50.62
ORD-007951,CUST-02804,2025-09-24,Paid Social,129.17
ORD-007952,CUST-02804,2025-09-27,Paid Social,110.52
ORD-007953,CUST-02804,2025-10-21,Paid Social,59.21
ORD-007954,CUST-02804,2025-11-06,Paid Social,59.37
ORD-007955,CUST-02805,2025-10-16,Email,120.24
ORD-007956,CUST-02805,2025-10-18,Email,79.21
ORD-007957,CUST-02805,2025-11-15,Email,92.52
ORD-007958,CUST-02806,2025-02-28,Affiliate,105.56
ORD-007959,CUST-02806,2025-03-28,Affiliate,80.92
ORD-007960,CUST-02806,2025-05-11,Affiliate,115.71
ORD-007961,CUST-02807,2025-05-08,Paid Search,108.92
ORD-007962,CUST-02807,2025-05-28,Paid Search,130.56
ORD-007963,CUST-02808,2025-06-21,Paid Search,113.82
ORD-007964,CUST-02808,2025-10-15,Paid Search,111.95
ORD-007965,CUST-02809,2025-11-26,Affiliate,97.03
ORD-007966,CUST-02809,2025-12-03,Affiliate,73.64
ORD-007967,CUST-02809,2025-11-29,Affiliate,68.67
ORD-007968,CUST-02810,2025-03-25,Email,89.64
ORD-007969,CUST-02810,2025-03-26,Email,133.54
ORD-007970,CUST-02811,2025-06-28,Affiliate,79.66
ORD-007971,CUST-02811,2025-08-18,Affiliate,100.6
ORD-007972,CUST-02812,2025-04-13,Organic Social,36.34
ORD-007973,CUST-02812,2025-04-23,Organic Social,63.51
ORD-007974,CUST-02813,2025-08-03,Paid Search,124.28
ORD-007975,CUST-02813,2025-08-09,Paid Search,90.7
ORD-007976,CUST-02813,2025-09-05,Paid Search,85.63
ORD-007977,CUST-02813,2025-10-06,Paid Search,86.97
ORD-007978,CUST-02814,2025-06-23,Paid Search,84.49
ORD-007979,CUST-02814,2025-07-05,Paid Search,107.56
ORD-007980,CUST-02815,2025-10-16,Paid Social,88.01
ORD-007981,CUST-02816,2025-09-03,Affiliate,121.14
ORD-007982,CUST-02816,2025-10-05,Affiliate,126.97
ORD-007983,CUST-02816,2025-09-19,Affiliate,100.98
ORD-007984,CUST-02816,2025-11-06,Affiliate,91.61
ORD-007985,CUST-02817,2025-08-18,Paid Search,91.38
ORD-007986,CUST-02818,2025-09-14,Paid Search,63.85
ORD-007987,CUST-02818,2025-10-26,Paid Search,142.21
ORD-007988,CUST-02818,2025-12-30,Paid Search,114.32
ORD-007989,CUST-02819,2025-11-08,Paid Search,70.93
ORD-007990,CUST-02819,2025-11-15,Paid Search,91.53
ORD-007991,CUST-02819,2025-11-09,Paid Search,95.76
ORD-007992,CUST-02820,2025-09-20,Paid Social,62.85
ORD-007993,CUST-02820,2025-09-24,Paid Social,44.11
ORD-007994,CUST-02820,2025-10-14,Paid Social,87.18
ORD-007995,CUST-02821,2025-01-09,Paid Social,59.58
ORD-007996,CUST-02821,2025-01-17,Paid Social,50.37
ORD-007997,CUST-02821,2025-04-08,Paid Social,65.93
ORD-007998,CUST-02822,2025-04-11,Affiliate,56.05
ORD-007999,CUST-02822,2025-04-29,Affiliate,142.13
ORD-008000,CUST-02822,2025-06-06,Affiliate,130.74
ORD-008001,CUST-02822,2025-06-30,Affiliate,162.61
ORD-008002,CUST-02823,2025-08-23,Display,94.89
ORD-008003,CUST-02823,2025-09-01,Display,58.14
ORD-008004,CUST-02823,2025-12-17,Display,120.41
ORD-008005,CUST-02824,2025-08-17,Affiliate,128.92
ORD-008006,CUST-02825,2025-10-08,Paid Social,94.49
ORD-008007,CUST-02825,2025-11-10,Paid Social,76.01
ORD-008008,CUST-02825,2025-10-15,Paid Social,91.83
ORD-008009,CUST-02825,2025-12-03,Paid Social,61.33
ORD-008010,CUST-02826,2025-10-12,Email,127.54
ORD-008011,CUST-02826,2025-10-19,Email,48.15
ORD-008012,CUST-02827,2025-07-30,Paid Social,74.0
ORD-008013,CUST-02827,2025-08-05,Paid Social,103.13
ORD-008014,CUST-02828,2025-10-29,Paid Social,82.96
ORD-008015,CUST-02828,2025-12-05,Paid Social,103.89
ORD-008016,CUST-02828,2025-12-23,Paid Social,68.36
ORD-008017,CUST-02828,2025-11-05,Paid Social,97.41
ORD-008018,CUST-02829,2025-10-15,Paid Search,85.2
ORD-008019,CUST-02829,2025-10-16,Paid Search,97.79
ORD-008020,CUST-02829,2025-10-16,Paid Search,69.31
ORD-008021,CUST-02830,2025-08-28,Display,88.54
ORD-008022,CUST-02831,2025-02-01,Email,86.89
