"date","campaign_id","channel","impressions","clicks","spend","spend_estimated","conversions","revenue"
"2025-02-18","CMP-1017","Affiliate",702,13,13.91,False,0,0.0
"2025-05-27","CMP-1017","Affiliate",416,5,4.39,False,0,0.0
"2025-04-23","CMP-1017","Affiliate",602,14,13.92,False,1,81.53
"2025-09-04","CMP-1017","Affiliate",423,15,7.92,False,0,0.0
"2025-04-17","CMP-1017","Affiliate",550,15,10.95,False,0,0.0
"2025-05-22","CMP-1017","Affiliate",570,9,10.41,False,1,71.74
"2025-06-12","CMP-1017","Affiliate",678,15,15.89,False,1,95.5
"2025-04-14","CMP-1017","Affiliate",809,15,8.76,False,0,0.0
"2025-03-09","CMP-1017","Affiliate",385,3,3.35,False,0,0.0
"2025-07-21","CMP-1017","Affiliate",664,16,6.74,False,0,0.0
"2025-02-20","CMP-1017","Affiliate",607,8,3.32,False,0,0.0
"2025-05-01","CMP-1017","Affiliate",732,21,19.41,False,2,147.6
"2025-06-27","CMP-1017","Affiliate",797,28,12.1,False,0,0.0
"2025-10-07","CMP-1017","Affiliate",592,11,9.56,False,0,0.0
"2025-08-30","CMP-1017","Affiliate",644,11,11.72,False,0,0.0
"2025-06-15","CMP-1017","Affiliate",513,13,9.16,False,0,0.0
"2025-09-27","CMP-1017","Affiliate",628,9,4.13,False,0,0.0
"2025-08-14","CMP-1017","Affiliate",718,10,5.1,False,1,146.51
"2025-05-23","CMP-1017","Affiliate",819,16,10.74,False,0,0.0
"2025-07-16","CMP-1017","Affiliate",968,19,11.21,False,0,0.0
"2025-06-21","CMP-1017","Affiliate",444,15,15.7,False,3,395.44
"2025-05-07","CMP-1017","Affiliate",832,8,7.05,False,0,0.0
"2025-05-25","CMP-1017","Affiliate",616,14,8.15,False,0,0.0
"2025-04-20","CMP-1017","Affiliate",580,11,7.91,False,0,0.0
"2025-06-23","CMP-1017","Affiliate",762,13,6.16,False,0,0.0
"2025-04-27","CMP-1017","Affiliate",593,11,8.33,False,0,0.0
"2025-03-04","CMP-1017","Affiliate",851,8,4.46,False,0,0.0
"2025-05-10","CMP-1017","Affiliate",497,12,13.02,False,1,81.49
"2025-05-18","CMP-1017","Affiliate",455,5,5.17,False,0,0.0
"2025-07-10","CMP-1017","Affiliate",664,7,6.08,False,1,117.44
"2025-03-07","CMP-1017","Affiliate",736,25,13.52,False,0,0.0
"2025-07-14","CMP-1017","Affiliate",821,18,19.58,False,0,0.0
"2025-05-30","CMP-1017","Affiliate",686,8,7.39,False,0,0.0
"2025-04-11","CMP-1017","Affiliate",833,19,22.46,False,3,265.18
"2025-02-15","CMP-1017","Affiliate",672,12,11.07,False,0,0.0
"2025-09-02","CMP-1017","Affiliate",1054,22,17.58,False,0,0.0
"2025-07-22","CMP-1017","Affiliate",751,22,20.82,False,0,0.0
"2025-03-03","CMP-1017","Affiliate",628,8,4.24,False,0,0.0
"2025-07-06","CMP-1017","Affiliate",659,13,7.26,False,0,0.0
"2025-08-03","CMP-1017","Affiliate",429,7,7.1,False,0,0.0
"2025-03-18","CMP-1017","Affiliate",706,8,8.1,False,0,0.0
"2025-07-09","CMP-1017","Affiliate",967,8,3.7,False,0,0.0
"2025-04-30","CMP-1017","Affiliate",816,5,5.08,False,0,0.0
"2025-02-19","CMP-1017","Affiliate",529,14,14.26,False,1,138.91
"2025-07-31","CMP-1017","Affiliate",785,23,22.99,False,1,81.87
"2025-03-02","CMP-1017","Affiliate",554,14,11.62,False,0,0.0
"2025-06-26","CMP-1017","Affiliate",742,13,11.23,False,0,0.0
"2025-03-06","CMP-1017","Affiliate",595,14,15.15,False,0,0.0
"2025-07-30","CMP-1017","Affiliate",726,4,2.37,False,0,0.0
"2025-06-01","CMP-1017","Affiliate",601,9,5.9,False,1,106.84
"2025-05-21","CMP-1017","Affiliate",926,28,13.26,False,4,534.68
"2025-05-16","CMP-1017","Affiliate",741,8,6.67,False,0,0.0
"2025-07-29","CMP-1017","Affiliate",987,16,11.34,False,0,0.0
"2025-05-08","CMP-1017","Affiliate",695,8,5.01,False,0,0.0
"2025-04-07","CMP-1017","Affiliate",888,14,6.62,False,0,0.0
"2025-03-10","CMP-1017","Affiliate",677,19,13.26,False,0,0.0
"2025-07-04","CMP-1017","Affiliate",950,12,8.23,False,0,0.0
"2025-08-22","CMP-1017","Affiliate",775,16,18.7,False,0,0.0
"2025-08-07","CMP-1017","Affiliate",748,10,10.39,False,2,156.88
"2025-08-04","CMP-1017","Affiliate",743,20,17.31,False,0,0.0
"2025-06-08","CMP-1017","Affiliate",532,19,18.81,False,0,0.0
"2025-09-26","CMP-1017","Affiliate",696,21,13.47,False,0,0.0
"2025-10-09","CMP-1017","Affiliate",779,15,9.92,False,0,0.0
"2025-05-28","CMP-1017","Affiliate",910,14,11.23,False,0,0.0
"2025-04-04","CMP-1017","Affiliate",421,7,7.18,False,0,0.0
"2025-07-13","CMP-1017","Affiliate",425,6,5.79,False,0,0.0
"2025-05-19","CMP-1017","Affiliate",804,13,9.9,False,0,0.0
"2025-03-22","CMP-1017","Affiliate",701,7,7.84,False,0,0.0
"2025-08-21","CMP-1017","Affiliate",595,17,16.4,False,0,0.0
"2025-03-21","CMP-1017","Affiliate",650,13,12.11,False,0,0.0
"2025-06-24","CMP-1017","Affiliate",579,17,17.4,False,0,0.0
"2025-09-24","CMP-1017","Affiliate",617,16,18.7,False,0,0.0
"2025-09-22","CMP-1017","Affiliate",764,3,3.32,False,1,97.13
"2025-10-04","CMP-1017","Affiliate",542,12,8.56,False,0,0.0
"2025-04-28","CMP-1017","Affiliate",965,22,15.71,False,0,0.0
"2025-03-20","CMP-1017","Affiliate",613,17,11.53,False,1,135.07
"2025-05-15","CMP-1017","Affiliate",633,9,4.88,False,1,78.93
"2025-10-11","CMP-1017","Affiliate",446,6,6.31,False,0,0.0
"2025-06-29","CMP-1017","Affiliate",444,17,9.05,False,3,319.23
"2025-09-19","CMP-1017","Affiliate",851,18,18.29,False,1,97.02
"2025-05-17","CMP-1017","Affiliate",635,14,13.69,False,1,75.09
"2025-09-28","CMP-1017","Affiliate",471,5,5.84,False,0,0.0
"2025-03-12","CMP-1017","Affiliate",556,9,5.83,False,1,101.45
"2025-08-11","CMP-1017","Affiliate",477,15,7.55,False,0,0.0
"2025-02-16","CMP-1017","Affiliate",520,11,13.18,False,0,0.0
"2025-04-24","CMP-1017","Affiliate",599,15,8.91,False,1,148.97
"2025-03-17","CMP-1017","Affiliate",587,19,10.27,True,1,67.54
"2025-06-22","CMP-1017","Affiliate",686,12,4.93,False,0,0.0
"2025-09-11","CMP-1017","Affiliate",633,14,14.02,False,0,0.0
"2025-09-10","CMP-1017","Affiliate",706,15,14.12,False,3,237.47
"2025-09-17","CMP-1017","Affiliate",785,15,16.6,False,0,0.0
"2025-03-19","CMP-1017","Affiliate",639,8,8.34,False,0,0.0
"2025-04-02","CMP-1017","Affiliate",587,17,7.7,False,0,0.0
"2025-09-23","CMP-1017","Affiliate",839,22,24.95,False,1,115.55
"2025-07-26","CMP-1017","Affiliate",563,12,5.3,False,1,69.19
"2025-08-27","CMP-1017","Affiliate",954,24,12.76,False,0,0.0
"2025-08-01","CMP-1017","Affiliate",701,12,7.44,False,1,109.59
"2025-08-05","CMP-1017","Affiliate",858,22,15.43,False,0,0.0
"2025-10-13","CMP-1017","Affiliate",721,18,9.52,False,0,0.0
"2025-08-08","CMP-1017","Affiliate",930,12,7.36,False,0,0.0
"2025-04-16","CMP-1017","Affiliate",918,10,4.46,False,0,0.0
"2025-09-12","CMP-1017","Affiliate",878,20,17.29,False,1,124.31
"2025-03-01","CMP-1017","Affiliate",539,10,5.55,False,0,0.0
"2025-02-22","CMP-1017","Affiliate",522,17,16.38,False,0,0.0
"2025-09-20","CMP-1017","Affiliate",593,11,7.75,False,0,0.0
"2025-02-28","CMP-1017","Affiliate",615,8,4.95,False,1,101.92
"2025-08-16","CMP-1017","Affiliate",379,0,0.0,False,0,0.0
"2025-07-20","CMP-1017","Affiliate",523,14,13.8,False,0,0.0
"2025-03-24","CMP-1017","Affiliate",526,11,5.78,False,2,248.49
"2025-04-06","CMP-1017","Affiliate",508,5,5.56,False,0,0.0
"2025-04-08","CMP-1017","Affiliate",825,11,9.97,False,0,0.0
"2025-08-13","CMP-1017","Affiliate",906,13,13.9,False,0,0.0
"2025-04-09","CMP-1017","Affiliate",712,13,7.09,False,0,0.0
"2025-07-02","CMP-1017","Affiliate",917,15,10.71,False,1,115.64
"2025-09-18","CMP-1017","Affiliate",697,20,8.48,False,0,0.0
"2025-06-19","CMP-1017","Affiliate",807,9,7.14,False,1,132.26
"2025-07-01","CMP-1017","Affiliate",640,11,10.75,False,1,56.69
"2025-05-12","CMP-1017","Affiliate",535,7,5.62,False,0,0.0
"2025-07-28","CMP-1017","Affiliate",588,8,6.34,False,1,120.1
"2025-08-06","CMP-1017","Affiliate",1000,32,29.5,False,1,78.01
"2025-08-28","CMP-1017","Affiliate",559,11,4.79,False,2,276.49
"2025-04-15","CMP-1017","Affiliate",577,4,2.5,False,1,154.83
"2025-03-16","CMP-1017","Affiliate",434,6,5.65,False,0,0.0
"2025-08-18","CMP-1017","Affiliate",731,11,7.97,False,0,0.0
"2025-05-03","CMP-1017","Affiliate",567,4,4.19,False,0,0.0
"2025-02-27","CMP-1017","Affiliate",793,15,6.58,False,0,0.0
"2025-10-03","CMP-1017","Affiliate",790,21,23.8,False,0,0.0
"2025-05-14","CMP-1017","Affiliate",680,11,11.79,False,0,0.0
"2025-09-09","CMP-1017","Affiliate",427,12,7.86,False,1,113.93
"2025-06-28","CMP-1017","Affiliate",492,9,8.29,False,0,0.0
"2025-03-25","CMP-1017","Affiliate",844,43,36.03,False,1,72.1
"2025-09-14","CMP-1017","Affiliate",559,2,1.66,False,0,0.0
"2025-10-05","CMP-1017","Affiliate",572,13,8.43,False,1,103.7
"2025-08-09","CMP-1017","Affiliate",563,1,1.12,False,0,0.0
"2025-04-10","CMP-1017","Affiliate",988,19,22.04,False,2,176.49
"2025-06-04","CMP-1017","Affiliate",895,20,14.63,False,0,0.0
"2025-08-19","CMP-1017","Affiliate",762,13,8.45,False,0,0.0
"2025-04-21","CMP-1017","Affiliate",719,15,10.29,False,0,0.0
"2025-02-23","CMP-1017","Affiliate",574,15,16.84,False,0,0.0
"2025-05-31","CMP-1017","Affiliate",505,3,2.33,False,0,0.0
"2025-08-29","CMP-1017","Affiliate",596,16,8.24,False,0,0.0
"2025-03-08","CMP-1017","Affiliate",577,14,10.57,False,0,0.0
"2025-08-10","CMP-1017","Affiliate",546,7,7.92,False,0,0.0
"2025-05-13","CMP-1017","Affiliate",663,13,13.78,False,0,0.0
"2025-09-30","CMP-1017","Affiliate",632,4,3.13,False,0,0.0
"2025-05-05","CMP-1017","Affiliate",828,7,7.27,False,0,0.0
"2025-05-24","CMP-1017","Affiliate",536,9,5.2,False,1,100.19
"2025-10-01","CMP-1017","Affiliate",683,9,6.27,False,0,0.0
"2025-03-30","CMP-1017","Affiliate",559,8,7.95,False,0,0.0
"2025-05-11","CMP-1017","Affiliate",466,6,6.76,False,0,0.0
"2025-06-16","CMP-1017","Affiliate",885,34,24.12,False,2,134.18
"2025-03-13","CMP-1017","Affiliate",966,21,15.41,False,1,143.02
"2025-07-18","CMP-1017","Affiliate",932,24,23.16,False,0,0.0
"2025-07-19","CMP-1017","Affiliate",553,6,6.46,False,0,0.0
"2025-04-12","CMP-1017","Affiliate",578,11,4.59,False,0,0.0
"2025-08-17","CMP-1017","Affiliate",517,10,4.26,False,0,0.0
"2025-07-08","CMP-1017","Affiliate",904,20,17.57,False,0,0.0
"2025-06-13","CMP-1017","Affiliate",748,16,8.56,False,2,182.57
"2025-09-25","CMP-1017","Affiliate",788,12,10.11,False,0,0.0
"2025-05-09","CMP-1017","Affiliate",629,10,7.27,False,0,0.0
"2025-04-01","CMP-1017","Affiliate",814,20,20.73,False,0,0.0
"2025-08-25","CMP-1017","Affiliate",776,7,5.52,False,0,0.0
"2025-09-29","CMP-1017","Affiliate",803,18,12.57,False,0,0.0
"2025-03-11","CMP-1017","Affiliate",670,12,6.78,False,0,0.0
"2025-06-17","CMP-1017","Affiliate",708,9,4.51,False,0,0.0
"2025-06-25","CMP-1017","Affiliate",630,8,5.55,False,0,0.0
"2025-07-05","CMP-1017","Affiliate",587,13,5.2,False,1,74.93
"2025-04-13","CMP-1017","Affiliate",517,9,9.22,False,0,0.0
"2025-06-10","CMP-1017","Affiliate",657,19,9.04,False,1,119.75
"2025-08-15","CMP-1017","Affiliate",705,6,3.04,False,1,82.74
"2025-03-15","CMP-1017","Affiliate",535,7,2.87,False,0,0.0
"2025-10-06","CMP-1017","Affiliate",788,12,6.6,False,0,0.0
"2025-07-24","CMP-1017","Affiliate",925,9,7.12,False,0,0.0
"2025-03-26","CMP-1017","Affiliate",620,12,8.87,False,0,0.0
"2025-05-29","CMP-1017","Affiliate",728,11,10.29,False,1,137.91
"2025-04-19","CMP-1017","Affiliate",392,9,9.88,False,0,0.0
"2025-07-12","CMP-1017","Affiliate",596,17,9.39,False,0,0.0
"2025-06-20","CMP-1017","Affiliate",651,13,10.59,False,1,141.63
"2025-05-06","CMP-1017","Affiliate",983,27,12.57,False,1,166.12
"2025-05-26","CMP-1017","Affiliate",685,13,8.07,False,0,0.0
"2025-09-08","CMP-1017","Affiliate",697,12,12.73,False,1,112.92
"2025-08-20","CMP-1017","Affiliate",878,16,6.9,False,0,0.0
"2025-03-28","CMP-1017","Affiliate",541,11,11.87,False,1,146.34
"2025-04-29","CMP-1017","Affiliate",759,19,10.27,True,2,333.72
"2025-04-03","CMP-1017","Affiliate",686,17,16.31,False,0,0.0
"2025-02-24","CMP-1017","Affiliate",839,23,12.21,False,1,147.22
"2025-09-13","CMP-1017","Affiliate",508,9,4.52,False,0,0.0
"2025-09-01","CMP-1017","Affiliate",699,14,5.81,False,0,0.0
"2025-06-30","CMP-1017","Affiliate",708,5,4.48,False,0,0.0
"2025-06-03","CMP-1017","Affiliate",581,20,19.75,False,1,120.97
"2025-08-02","CMP-1017","Affiliate",752,18,15.18,False,1,151.94
"2025-06-07","CMP-1017","Affiliate",528,13,12.78,False,1,92.98
"2025-03-14","CMP-1017","Affiliate",559,12,8.58,False,1,116.75
"2025-02-26","CMP-1017","Affiliate",706,9,7.15,False,0,0.0
"2025-10-12","CMP-1017","Affiliate",607,11,7.57,False,0,0.0
"2025-03-05","CMP-1017","Affiliate",752,14,12.67,False,0,0.0
"2025-07-03","CMP-1017","Affiliate",637,16,6.96,False,0,0.0
"2025-10-10","CMP-1017","Affiliate",848,22,10.2,False,1,133.22
"2025-06-02","CMP-1017","Affiliate",335,13,13.2,False,1,103.25
"2025-10-02","CMP-1017","Affiliate",671,13,5.74,False,0,0.0
"2025-06-18","CMP-1017","Affiliate",575,8,7.48,False,0,0.0
"2025-09-05","CMP-1017","Affiliate",752,14,14.22,False,1,72.49
"2025-09-07","CMP-1017","Affiliate",578,13,11.45,False,0,0.0
"2025-07-17","CMP-1017","Affiliate",577,14,15.47,False,1,73.33
"2025-10-08","CMP-1017","Affiliate",834,9,5.62,False,0,0.0
"2025-08-24","CMP-1017","Affiliate",501,18,8.21,False,2,170.63
"2025-09-21","CMP-1017","Affiliate",545,8,4.63,False,0,0.0
"2025-02-17","CMP-1017","Affiliate",675,7,5.08,False,0,0.0
"2025-07-25","CMP-1017","Affiliate",597,10,9.37,False,0,0.0
"2025-04-18","CMP-1017","Affiliate",648,11,8.81,False,1,81.58
"2025-07-11","CMP-1017","Affiliate",746,16,14.67,False,1,76.59
"2025-04-25","CMP-1017","Affiliate",757,13,14.09,False,2,199.23
"2025-04-22","CMP-1017","Affiliate",692,14,9.52,False,0,0.0
"2025-05-20","CMP-1017","Affiliate",608,9,3.8,False,1,119.7
"2025-08-23","CMP-1017","Affiliate",417,13,10.28,False,0,0.0
"2025-08-31","CMP-1017","Affiliate",552,11,8.28,False,1,115.4
"2025-04-26","CMP-1017","Affiliate",547,8,6.06,False,0,0.0
"2025-02-21","CMP-1017","Affiliate",942,22,18.42,False,0,0.0
"2025-06-14","CMP-1017","Affiliate",701,17,13.26,False,0,0.0
"2025-07-27","CMP-1017","Affiliate",506,7,5.08,False,0,0.0
"2025-06-06","CMP-1017","Affiliate",628,12,5.76,False,1,144.67
"2025-07-23","CMP-1017","Affiliate",695,18,21.04,False,0,0.0
"2025-09-15","CMP-1017","Affiliate",504,13,6.2,False,1,69.94
"2025-07-07","CMP-1017","Affiliate",873,26,23.53,False,1,63.18
"2025-09-03","CMP-1017","Affiliate",825,4,3.55,False,0,0.0
"2025-09-16","CMP-1017","Affiliate",601,19,16.61,False,0,0.0
"2025-04-01","CMP-1018","Organic Social",3603,68,0.0,False,1,42.34
"2025-02-08","CMP-1018","Organic Social",2987,24,0.0,False,0,0.0
"2025-02-28","CMP-1018","Organic Social",4433,74,0.0,False,1,60.93
"2025-05-06","CMP-1018","Organic Social",4822,120,0.0,False,1,75.8
"2025-04-21","CMP-1018","Organic Social",5295,120,0.0,False,0,0.0
"2025-03-09","CMP-1018","Organic Social",3318,42,0.0,False,0,0.0
"2025-02-04","CMP-1018","Organic Social",4414,76,0.0,False,0,0.0
"2025-03-31","CMP-1018","Organic Social",6139,78,0.0,False,0,0.0
"2025-04-03","CMP-1018","Organic Social",3419,59,0.0,False,0,0.0
"2025-06-03","CMP-1018","Organic Social",4414,89,0.0,False,0,0.0
"2025-02-12","CMP-1018","Organic Social",3720,90,0.0,False,2,104.22
"2025-04-28","CMP-1018","Organic Social",4418,74,0.0,False,0,0.0
"2025-02-22","CMP-1018","Organic Social",2126,18,0.0,False,1,77.65
"2025-05-26","CMP-1018","Organic Social",4738,79,0.0,False,1,61.75
"2025-03-21","CMP-1018","Organic Social",4340,96,0.0,False,0,0.0
"2025-01-20","CMP-1018","Organic Social",4544,90,0.0,False,2,197.05
"2025-04-11","CMP-1018","Organic Social",5877,96,0.0,False,2,113.68
"2025-03-26","CMP-1018","Organic Social",2888,73,0.0,False,2,125.37
"2025-06-01","CMP-1018","Organic Social",3121,68,0.0,False,0,0.0
"2025-06-05","CMP-1018","Organic Social",4136,107,0.0,False,0,0.0
"2025-01-28","CMP-1018","Organic Social",4454,88,0.0,False,3,282.02
"2025-04-12","CMP-1018","Organic Social",3156,79,0.0,False,2,165.2
"2025-03-03","CMP-1018","Organic Social",4134,67,0.0,False,2,116.27
"2025-05-14","CMP-1018","Organic Social",4479,90,0.0,False,2,122.36
"2025-04-07","CMP-1018","Organic Social",5317,120,0.0,False,1,65.22
"2025-01-31","CMP-1018","Organic Social",4964,81,0.0,False,2,112.27
"2025-02-10","CMP-1018","Organic Social",4039,86,0.0,False,0,0.0
"2025-01-21","CMP-1018","Organic Social",5278,67,0.0,False,2,151.18
"2025-03-29","CMP-1018","Organic Social",2971,32,0.0,False,1,74.66
"2025-03-16","CMP-1018","Organic Social",2559,68,0.0,False,2,186.54
"2025-01-16","CMP-1018","Organic Social",4953,90,0.0,False,1,54.95
"2025-05-18","CMP-1018","Organic Social",3769,56,0.00,True,1,73.73
"2025-02-20","CMP-1018","Organic Social",3618,94,0.0,False,2,94.59
"2025-05-12","CMP-1018","Organic Social",4682,76,0.0,False,1,91.23
"2025-05-25","CMP-1018","Organic Social",2354,40,0.0,False,1,77.57
"2025-05-07","CMP-1018","Organic Social",4315,100,0.0,False,2,169.88
"2025-06-04","CMP-1018","Organic Social",3338,67,0.0,False,1,87.28
"2025-02-25","CMP-1018","Organic Social",4509,73,0.0,False,0,0.0
"2025-04-14","CMP-1018","Organic Social",4026,101,0.0,False,2,174.69
"2025-04-22","CMP-1018","Organic Social",3955,68,0.0,False,4,364.12
"2025-06-11","CMP-1018","Organic Social",4309,98,0.0,False,2,140.65
"2025-05-31","CMP-1018","Organic Social",3161,78,0.0,False,1,81.47
"2025-04-16","CMP-1018","Organic Social",4628,95,0.0,False,3,252.0
"2025-02-18","CMP-1018","Organic Social",3873,69,0.0,False,0,0.0
"2025-04-08","CMP-1018","Organic Social",6173,110,0.0,False,1,77.29
"2025-03-06","CMP-1018","Organic Social",4227,81,0.0,False,1,55.52
"2025-05-08","CMP-1018","Organic Social",4898,94,0.0,False,1,71.86
"2025-02-17","CMP-1018","Organic Social",2924,56,0.0,False,0,0.0
"2025-05-23","CMP-1018","Organic Social",4047,73,0.0,False,2,119.99
"2025-02-06","CMP-1018","Organic Social",5267,90,0.0,False,2,92.44
"2025-03-24","CMP-1018","Organic Social",4593,78,0.0,False,1,63.21
"2025-05-20","CMP-1018","Organic Social",5047,90,0.0,False,6,389.26
"2025-01-15","CMP-1018","Organic Social",5406,104,0.0,False,2,218.67
"2025-06-10","CMP-1018","Organic Social",6075,75,0.0,False,0,0.0
"2025-02-26","CMP-1018","Organic Social",4959,103,0.00,True,3,277.98
"2025-03-14","CMP-1018","Organic Social",5375,137,0.0,False,1,61.42
"2025-04-17","CMP-1018","Organic Social",5292,78,0.0,False,0,0.0
"2025-03-28","CMP-1018","Organic Social",4098,42,0.0,False,0,0.0
"2025-02-11","CMP-1018","Organic Social",4179,92,0.0,False,2,119.55
"2025-03-08","CMP-1018","Organic Social",3771,33,0.0,False,0,0.0
"2025-03-30","CMP-1018","Organic Social",3104,38,0.0,False,0,0.0
"2025-04-02","CMP-1018","Organic Social",4227,76,0.0,False,1,111.0
"2025-04-26","CMP-1018","Organic Social",3627,74,0.0,False,0,0.0
"2025-02-14","CMP-1018","Organic Social",4725,73,0.0,False,3,176.65
"2025-01-26","CMP-1018","Organic Social",3184,42,0.0,False,0,0.0
"2025-03-02","CMP-1018","Organic Social",3161,48,0.0,False,0,0.0
"2025-06-14","CMP-1018","Organic Social",3126,57,0.0,False,1,47.08
"2025-06-02","CMP-1018","Organic Social",5159,79,0.0,False,0,0.0
"2025-05-03","CMP-1018","Organic Social",3771,94,0.0,False,0,0.0
"2025-03-10","CMP-1018","Organic Social",3559,78,0.0,False,1,69.97
"2025-04-05","CMP-1018","Organic Social",3843,52,0.0,False,2,145.37
"2025-03-22","CMP-1018","Organic Social",2837,39,0.0,False,0,0.0
"2025-06-07","CMP-1018","Organic Social",4220,88,0.0,False,1,67.25
"2025-01-22","CMP-1018","Organic Social",5092,126,0.0,False,2,103.77
"2025-01-29","CMP-1018","Organic Social",5666,122,0.0,False,4,232.54
"2025-05-21","CMP-1018","Organic Social",4745,123,0.0,False,5,391.93
"2025-04-06","CMP-1018","Organic Social",1876,30,0.0,False,0,0.0
"2025-02-01","CMP-1018","Organic Social",2655,47,0.0,False,1,41.46
"2025-05-17","CMP-1018","Organic Social",4243,43,0.0,False,0,0.0
"2025-04-23","CMP-1018","Organic Social",3837,70,0.0,False,1,88.19
"2025-04-18","CMP-1018","Organic Social",5903,138,0.0,False,2,187.0
"2025-03-13","CMP-1018","Organic Social",5456,137,0.0,False,3,152.55
"2025-05-04","CMP-1018","Organic Social",3413,68,0.0,False,2,117.41
"2025-05-02","CMP-1018","Organic Social",2452,44,0.0,False,2,134.07
"2025-05-19","CMP-1018","Organic Social",4622,99,0.0,False,0,0.0
"2025-04-20","CMP-1018","Organic Social",5299,83,0.0,False,1,56.56
"2025-05-22","CMP-1018","Organic Social",4019,70,0.0,False,1,51.23
"2025-05-01","CMP-1018","Organic Social",4533,96,0.0,False,3,248.87
"2025-01-23","CMP-1018","Organic Social",4539,85,0.0,False,1,78.65
"2025-04-25","CMP-1018","Organic Social",2933,54,0.0,False,1,60.4
"2025-03-05","CMP-1018","Organic Social",4098,57,0.0,False,0,0.0
"2025-02-05","CMP-1018","Organic Social",3176,86,0.0,False,1,77.96
"2025-02-23","CMP-1018","Organic Social",2907,25,0.0,False,0,0.0
"2025-06-13","CMP-1018","Organic Social",3724,60,0.0,False,1,55.58
"2025-03-20","CMP-1018","Organic Social",2882,50,0.0,False,0,0.0
"2025-02-13","CMP-1018","Organic Social",2995,53,0.0,False,0,0.0
"2025-04-24","CMP-1018","Organic Social",4787,92,0.0,False,0,0.0
"2025-02-16","CMP-1018","Organic Social",2388,60,0.0,False,0,0.0
"2025-05-30","CMP-1018","Organic Social",3906,40,0.0,False,1,91.63
"2025-01-17","CMP-1018","Organic Social",3527,62,0.0,False,3,263.46
"2025-03-07","CMP-1018","Organic Social",3870,45,0.0,False,0,0.0
"2025-02-09","CMP-1018","Organic Social",3888,89,0.0,False,1,67.88
"2025-04-29","CMP-1018","Organic Social",3217,46,0.0,False,0,0.0
"2025-01-24","CMP-1018","Organic Social",4283,55,0.0,False,5,393.06
"2025-02-02","CMP-1018","Organic Social",2769,57,0.0,False,1,63.23
"2025-04-27","CMP-1018","Organic Social",2930,53,0.0,False,3,156.37
"2025-05-09","CMP-1018","Organic Social",3043,36,0.0,False,0,0.0
"2025-02-15","CMP-1018","Organic Social",4110,60,0.0,False,3,157.06
"2025-03-23","CMP-1018","Organic Social",3105,41,0.0,False,0,0.0
"2025-03-17","CMP-1018","Organic Social",3101,77,0.0,False,2,141.61
"2025-04-04","CMP-1018","Organic Social",4802,111,0.0,False,0,0.0
"2025-04-19","CMP-1018","Organic Social",3195,81,0.0,False,0,0.0
"2025-06-09","CMP-1018","Organic Social",3022,72,0.0,False,1,68.06
"2025-06-08","CMP-1018","Organic Social",2963,44,0.0,False,2,163.19
"2025-05-29","CMP-1018","Organic Social",4449,51,0.0,False,0,0.0
"2025-04-15","CMP-1018","Organic Social",4450,62,0.0,False,0,0.0
"2025-01-27","CMP-1018","Organic Social",4904,96,0.0,False,0,0.0
"2025-03-27","CMP-1018","Organic Social",2451,42,0.0,False,0,0.0
"2025-03-04","CMP-1018","Organic Social",3544,51,0.0,False,0,0.0
"2025-01-18","CMP-1018","Organic Social",4095,70,0.0,False,2,174.62
"2025-02-19","CMP-1018","Organic Social",5163,83,0.0,False,2,151.03
"2025-02-07","CMP-1018","Organic Social",3784,81,0.0,False,1,89.21
"2025-01-30","CMP-1018","Organic Social",2852,49,0.0,False,0,0.0
"2025-02-21","CMP-1018","Organic Social",2635,51,0.0,False,0,0.0
"2025-05-10","CMP-1018","Organic Social",3479,21,0.0,False,0,0.0
"2025-01-25","CMP-1018","Organic Social",3304,40,0.0,False,0,0.0
"2025-03-15","CMP-1018","Organic Social",3249,42,0.0,False,1,68.92
"2025-04-10","CMP-1018","Organic Social",3763,92,0.0,False,3,217.42
"2025-03-25","CMP-1018","Organic Social",3892,61,0.0,False,2,113.53
"2025-06-06","CMP-1018","Organic Social",4362,81,0.0,False,2,186.68
"2025-05-05","CMP-1018","Organic Social",3177,79,0.0,False,1,63.0
"2025-05-28","CMP-1018","Organic Social",3783,48,0.0,False,2,155.56
"2025-05-27","CMP-1018","Organic Social",4968,136,0.0,False,3,200.17
"2025-03-01","CMP-1018","Organic Social",2996,56,0.0,False,1,60.52
"2025-05-15","CMP-1018","Organic Social",2923,54,0.0,False,1,88.41
"2025-03-12","CMP-1018","Organic Social",3869,80,0.0,False,0,0.0
"2025-05-13","CMP-1018","Organic Social",2928,60,0.0,False,0,0.0
"2025-04-30","CMP-1018","Organic Social",4748,36,0.0,False,0,0.0
"2025-04-09","CMP-1018","Organic Social",5609,65,0.0,False,1,57.75
"2025-03-11","CMP-1018","Organic Social",4553,120,0.0,False,1,78.32
"2025-05-24","CMP-1018","Organic Social",2497,49,0.0,False,0,0.0
"2025-01-19","CMP-1018","Organic Social",3287,64,0.0,False,1,91.29
"2025-02-03","CMP-1018","Organic Social",3222,52,0.0,False,1,88.44
"2025-05-11","CMP-1018","Organic Social",3285,105,0.0,False,3,271.25
"2025-05-16","CMP-1018","Organic Social",4736,106,0.0,False,0,0.0
"2025-03-19","CMP-1018","Organic Social",4579,92,0.0,False,1,54.8
"2025-02-24","CMP-1018","Organic Social",3543,73,0.0,False,0,0.0
