date,campaign_id,channel,impressions,clicks,spend,conversions,revenue
2025-05-09,CMP-1015,Affiliate,6081,78,85.41,1,153.6
2025-05-10,CMP-1003,Paid Search,894,72,104.73,4,436.48
2025-03-25,CMP-1013,Display,2192,13,13.31,0,0.0
2025-05-07,CMP-1017,Affiliate,832,8,7.05,0,0.0
2025-05-30,CMP-1018,Organic Social,3906,40,0.0,1,91.63
2025-05-17,CMP-1017,Affiliate,635,14,13.69,1,75.09
2025-03-21,CMP-1000,Paid Search,2555,156,326.3,4,568.62
2025-05-11,CMP-1019,Organic Social,3308,35,0.0,0,0.0
2025-08-22,CMP-1020,Organic Social,4595,150,0.0,2,164.1
2025-08-28,CMP-1017,Affiliate,559,11,4.79,2,276.49
2025-03-23,CMP-1007,Paid Social,3279,30,50.9,0,0.0
2025-07-23,CMP-1000,Paid Search,2062,30,65.77,1,54.15
2025-05-25,CMP-1018,Organic Social,2354,40,0.0,1,77.57
2025-07-27,CMP-1017,Affiliate,506,7,5.08,0,0.0
2025-04-03,CMP-1014,Display,1176,9,4.36,0,0.0
2025-03-13,CMP-1005,Paid Social,7247,47,59.42,2,171.2
2025-03-26,CMP-1007,Paid Social,4586,54,31.95,1,57.09
2025-04-11,CMP-1008,Email,1313,52,9.41,4,335.39
2025-05-13,CMP-1017,Affiliate,663,13,13.78,0,0.0
2025-05-18,CMP-1011,Email,5353,166,19.65,15,907.66
2025-05-30,CMP-1009,Email,784,17,1.01,3,346.54
2025-04-23,CMP-1003,Paid Search,1716,101,196.87,6,457.78
2025-05-23,CMP-1009,Email,923,33,4.12,2,145.83
2025-03-08,CMP-1007,Paid Social,3319,46,49.26,2,128.64
2025-04-28,CMP-1019,Organic Social,3146,41,0.0,0,0.0
2025-06-30,CMP-1004,Paid Social,1773,27,48.45,0,0.0
2025-09-15,CMP-1003,Paid Search,1217,42,79.62,0,0.0
2025-05-02,CMP-1016,Affiliate,795,22,21.42,1,116.34
2025-06-20,CMP-1016,Affiliate,817,26,19.06,1,150.17
2025-06-27,CMP-1000,Paid Search,2836,112,101.9,3,296.96
2025-05-14,CMP-1010,Email,1445,61,8.04,4,553.3
2025-03-03,CMP-1002,Paid Search,535,16,35.96,1,101.84
2025-09-06,CMP-1017,Affiliate,498,9,9.7,1,140.6
2025-08-08,CMP-1004,Paid Social,2031,10,6.18,1,42.16
2025-02-28,CMP-1019,Organic Social,3807,55,0.0,0,0.0
2025-04-12,CMP-1002,Paid Search,780,37,35.5,2,170.84
2025-02-22,CMP-1000,Paid-Search,1619,76,135.43,7,1093.61
2025-04-02,CMP-1005,Paid Social,6747,77,86.02,3,295.24
2025-07-08,CMP-1004,Paid Social,2148,27,39.51,0,0.0
2025-06-11,CMP-1013,Display,1584,8,4.65,0,0.0
2025-05-28,CMP-1010,Email,1358,49,9.6,1,104.8
2025-06-15,CMP-1004,Paid Social,666,10,6.62,1,79.31
2025-10-06,CMP-1019,Organic Social,4509,81,0.0,0,0.0
2025-07-17,CMP-1003,Paid Search,979,50,127.1,2,210.03
2025-05-27,CMP-1011,Email,4714,138,21.94,10,1142.88
2025-08-23,CMP-1020,Organic Social,3221,95,0.0,2,105.75
2025-06-02,CMP-1011,Email,6179,248,27.2,12,1443.06
2025-02-22,CMP-1017,Affiliate,522,17,16.38,0,0.0
2025-07-23,CMP-1004,Paid Social,1781,21,25.4,0,0.0
2025-04-20,CMP-1006,Paid Social,1035,22,20.12,1,54.92
2025-04-28,CMP-1014,Display,1255,3,1.71,0,0.0
2025-05-03,CMP-1004,paid social ,1051,7,5.23,0,0.0
2025-03-15,CMP-1016,Affiliate,600,8,4.33,0,0.0
2025-09-28,CMP-1003,Paid Search,1006,56,100.63,3,272.02
2025-05-02,CMP-1020,Organic Social,4254,78,0.0,0,0.0
2025-03-04,CMP-1012,Display,9543,37,34.11,0,0.0
2025-02-07,CMP-1011,Email,4572,183,18.55,16,1688.87
2025-05-27,CMP-1018,organic social,4968,136,0.0,3,200.17
2025-07-31,CMP-1000,Paid Search,2035,134,253.28,10,744.16
2025-06-03,CMP-1020,Organic Social,3267,86,0.0,0,0.0
2025-09-22,CMP-1019,Organic Social,3018,51,0.0,0,0.0
2025-05-07,CMP-1016,Affiliate,841,15,15.1,1,124.38
2025-06-18,CMP-1014,Display,1249,6,6.06,1,74.05
2025-05-06,CMP-1020,Organic Social,5101,112,0.0,1,78.64
2025-07-11,CMP-1002,Paid Search,1057,49,118.82,5,467.35
2025-10-09,CMP-1004,Paid Social,1767,16,21.66,0,0.0
2025-03-08,CMP-1018,Organic Social,3771,33,0.0,0,0.0
2025-06-22,CMP-1017,Affiliate,686,12,4.93,0,0.0
2025-04-26,CMP-1000,Paid Search,1991,51,75.98,1,112.25
2025-01-24,CMP-1011,Email,6867,286,35.69,22,1888.11
2025-06-16,CMP-1000,Paid Search,2073,90,118.83,5,490.83
2025-08-25,CMP-1004,Paid Social,1621,15,14.88,0,0.0
2025-07-07,CMP-1004,Paid Social,2052,36,51.55,0,0.0
2025-06-08,CMP-1009,Email,878,20,3.93,0,0.0
2025-05-29,CMP-1003,Paid Search,831,31,30.62,1,80.79
2025-04-05,CMP-1012,Display,5494,19,16.47,0,0.0
2025-03-17,CMP-1011,Email,5728,243,30.05,10,852.16
2025-06-01,CMP-1019,Organic Social,2802,51,0.0,3,279.16
2025-03-03,CMP-1013,Display,1708,9,3.63,0,0.0
2025-05-16,CMP-1018,Organic Social,4736,106,0.0,0,0.0
2025-04-03,CMP-1002,Paid Search,1265,65,112.58,3,446.13
2025-03-30,CMP-1017,Affiliate,559,8,7.95,0,0.0
2025-04-13,CMP-1015,Affiliate,5966,145,142.07,8,1434.42
2025-06-24,CMP-1016,Affiliate,852,10,8.33,1,80.44
2025-03-20,CMP-1013,Display,1912,7,210.5,0,0.0
2025-02-01,CMP-1012,Display,4229,14,8.96,0,0.0
2025-02-27,CMP-1007,Paid Social,1625,32,55.39,1,77.37
2025-05-22,CMP-1011,Email,4806,102,7.55,8,578.83
2025-07-18,CMP-1000,Paid Search,1255,56,56.89,7,697.28
2025-10-07,CMP-1004,Paid Social,1492,5,6.75,0,0.0
2025-01-16,CMP-1016,Affiliate,605,14,8.56,1,92.78
2025-07-25,CMP-1004,Paid Social,1334,22,16.45,0,0.0
2025-07-18,CMP-1002,Paid Search,929,46,45.09,3,249.52
2025-06-23,CMP-1006,Paid Social,1152,24,26.16,0,0.0
2025-03-12,CMP-1009,Email,1375,51,3.51,4,204.85
2025-08-22,CMP-1008,Email,1487,39,7.29,4,361.08
2025-04-29,CMP-1014,Display,1878,6,3.76,0,0.0
2025-08-07,CMP-1017,Affiliate,748,10,10.39,2,156.88
2025-03-22,CMP-1000,Paid Search,1276,28,72.13,0,0.0
2025-02-11,CMP-1011,Email,5632,172,32.66,21,1629.71
2025-06-19,CMP-1003,Paid Search,1304,50,61.0,0,0.0
2025-08-06,CMP-1000,Paid Search,2215,87,160.4,4,404.89
2025-02-26,CMP-1013,Display,2213,11,10.42,0,0.0
2025-03-28,CMP-1018,Organic Social,4098,42,0.0,0,0.0
2025-03-06,CMP-1013,Display,2589,6,2.35,0,0.0
2025-10-21,CMP-1004,Paid Social,1570,24,40.77,0,0.0
2025-08-26,CMP-1008,Email,1473,45,6.41,8,744.94
2025-03-02,CMP-1009,Email,1003,24,1.86,2,173.49
2025-02-28,CMP-1002,Paid Search,1056,31,40.83,1,72.97
2025-06-25,CMP-1014,Display,1006,12,10.33,0,0.0
2025-02-28,CMP-1009,Email,1447,41,6.83,3,247.64
2025-06-08,CMP-1008,Email,1064,28,3.07,4,351.32
2025-01-31,CMP-1007,Paid Social,3893,44,75.02,1,109.1
2025-04-11,CMP-1013,Display,2713,11,8.85,0,0.0
2025-07-01,CMP-1020,Organic Social,2723,61,0.0,2,92.69
2025-05-31,CMP-1015,Affiliate,5437,152,63.34,11,891.88
2025-05-07,CMP-1001,Paid Search,2765,140,301.79,9,909.31
2025-04-08,CMP-1017,Affiliate,825,11,9.97,0,0.0
2025-03-12,CMP-1017,Affiliate,556,9,5.83,1,101.45
2025-07-29,CMP-1004,Paid Social,972,16,9.29,0,0.0
2025-03-17,CMP-1014,Display,1649,5,4.22,0,0.0
2025-04-24,CMP-1009,Email,1509,52,8.44,5,393.47
2025-05-12,CMP-1013,Display,1493,8,5.83,0,0.0
2025-04-03,CMP-1016,Affiliate,726,21,11.76,0,0.0
2025-02-24,CMP-1019,Organic Social,4079,46,0.0,0,0.0
2025-08-25,CMP-1017,Affiliate,776,7,5.52,0,0.0
2025-04-04,CMP-1020,Organic Social,3789,51,0.0,1,83.86
2025-03-06,CMP-1018,Organic Social,4227,81,0.0,1,55.52
2025-09-14,CMP-1003,Paid Search,1080,25,33.92,1,100.11
2025-05-08,CMP-1006,Paid Social,1980,16,9.37,0,0.0
2025-03-23,CMP-1019,Organic Social,2030,18,0.0,2,136.21
2025-05-05,CMP-1008,Email,1132,40,4.05,4,321.79
2025-03-20,CMP-1001,Paid Search,3517,153,196.79,8,996.12
2025-06-17,CMP-1009,Email,1359,25,2.66,0,0.0
2025-06-22,CMP-1016,Affiliate,480,9,9.75,0,0.0
2025-03-14,CMP-1018,Organic Social,5375,137,0.0,1,61.42
2025-05-14,CMP-1000,Paid Search,2113,122,314.64,5,538.13
2025-05-30,CMP-1008,Email,1624,24,2.2,0,0.0
2025-03-26,CMP-1011,Email,5662,192,13.87,8,841.44
2025-04-20,CMP-1015,Affiliate,4569,77,63.81,1,119.02
2025-02-21,CMP-1017,Affiliate,942,22,18.42,0,0.0
2025-06-13,CMP-1013,Display,1948,13,13.88,0,0.0
2025-05-13,CMP-1020,Organic Social,4124,88,0.0,4,367.96
2025-06-07,CMP-1006,Paid Social,1209,14,10.61,0,0.0
2025-07-31,CMP-1016,Affiliate,1078,20,14.18,2,196.34
2025-09-04,CMP-1016,Affiliate,493,7,5.33,0,0.0
2025-02-13,CMP-1002,Paid Search,1158,33,82.7,1,110.65
2025-07-06,CMP-1020,Organic Social,2642,43,0.0,0,0.0
2025-03-26,CMP-1014,Display,2106,5,4.67,0,0.0
2025-06-13,CMP-1010,Email,1275,18,1.81,2,140.88
2025-06-25,CMP-1020,Organic Social,3486,101,0.0,0,0.0
2025-04-15,CMP-1020,Organic Social,3442,80,0.0,1,61.72
2025-06-09,CMP-1013,Display,2348,6,5.81,0,0.0
2025-05-09,CMP-1001,Paid Search,3680,133,239.75,7,961.0
2025-05-02,CMP-1017,Affiliate,453,14,15.31,1,77.54
2025-08-07,CMP-1019,Organic Social,3674,82,0.0,3,231.94
2025-06-27,CMP-1019,organic social,3819,78,0.0,0,0.0
2025-03-28,CMP-1006,Paid Social,1672,20,25.0,1,118.13
2025-03-01,CMP-1017,Affiliate,539,10,5.55,0,0.0
2025-06-26,CMP-1017,Affiliate,742,13,11.23,0,0.0
2025-05-26,CMP-1000,Paid Search,1622,65,131.26,5,601.08
2025-05-29,CMP-1002,Paid Search,894,45,100.16,1,69.3
2025-05-17,CMP-1011,Email,3515,103,19.91,6,403.83
2025-06-26,CMP-1003,Paid Search,1330,53,57.02,2,282.23
2025-01-21,CMP-1018,Organic Social,5278,67,0.0,2,151.18
2025-04-27,CMP-1008,Email,649,24,3.12,1,107.71
2025-06-30,CMP-1017,Affiliate,708,5,4.48,0,0.0
2025-06-09,CMP-1017,Affiliate,1044,20,16.01,1,114.95
2025-03-22,CMP-1001,Paid Search,3207,172,350.92,6,589.69
2025-08-11,CMP-1008,Email,1677,38,3.59,1,77.67
2025-09-16,CMP-1017,Affiliate,601,19,16.61,0,0.0
2025-06-07,CMP-1009,Email,1096,21,2.51,3,305.7
2025-03-30,CMP-1000,Paid Search,1947,60,65.58,5,612.09
2025-07-13,CMP-1006,Paid Social,963,8,8.03,1,68.45
2025-11-04,CMP-1004,Paid Social,3642,61,69.48,3,200.5
2025-02-16,CMP-1000,Paid Search,1515,66,138.71,2,190.74
2025-11-10,CMP-1004,Paid Social,2542,25,18.42,0,0.0
2025-02-27,CMP-1018,Organic-Social,4033,67,0.0,1,56.86
2025-06-27,CMP-1002,Paid Search,751,29,35.02,2,207.38
2025-05-18,CMP-1015,Affiliate,5069,118,54.66,2,199.8
2025-11-11,CMP-1004,Paid Social,2343,36,41.93,0,0.0
2025-05-15,CMP-1004,Paid Social,1645,17,16.93,0,0.0
2025-08-01,CMP-1014,Display,1462,4,4.02,0,0.0
2025-06-01,CMP-1018,Organic Social,3121,68,0.0,0,0.0
2025-08-19,CMP-1020,Organic Social,4247,95,,4,209.98
2025-09-04,CMP-1017,Affiliate,423,15,7.92,0,0.0
2025-07-28,CMP-1014,Display,1396,8,6.35,0,0.0
2025-06-13,CMP-1011,Email,4913,169,19.7,13,1497.58
2025-02-10,CMP-1007,Paid Social,3487,63,63.87,1,77.93
2025-05-05,CMP-1016,Affiliate,1101,27,24.68,0,0.0
2025-03-06,CMP-1019,Organic Social,2439,36,0.0,1,72.15
2025-08-14,CMP-1014,Display,1428,2,1.81,0,0.0
2025-05-02,CMP-1006,Paid Social,1816,36,37.41,0,0.0
2025-02-22,CMP-1007,Paid Social,2976,31,51.76,0,0.0
2025-09-08,CMP-1017,Affiliate,697,12,12.73,1,112.92
2025-10-05,CMP-1004,Paid Social,1509,15,18.97,0,0.0
2025-07-09,CMP-1002,Paid Search,1165,71,144.98,3,349.92
2025-07-02,CMP-1006,Paid Social,1992,20,16.62,1,57.34
2025-07-07,CMP-1016,Affiliate,862,21,9.88,1,119.04
2025-03-05,CMP-1012,Display,7805,37,39.95,0,0.0
2025-02-09,CMP-1013,Display,1906,4,3.61,0,0.0
2025-06-03,CMP-1014,Display,1235,2,1.97,0,0.0
2025-06-21,CMP-1016,Affiliate,786,18,10.93,0,0.0
2025-08-30,CMP-1019,Organic Social,3211,43,0.0,1,49.03
2025-05-02,CMP-1002,Paid Search,1170,24,55.61,1,90.06
2025-10-03,CMP-1019,Organic Social,4292,110,0.0,2,103.47
2025-02-26,CMP-1018,Organic Social,4959,103,,3,277.98
2025-02-14,CMP-1016,Affiliate,1207,18,19.16,1,95.37
2025-09-24,CMP-1008,Email,1077,29,4.89,0,0.0
2025-09-21,CMP-1004,Paid Social,1138,17,26.1,0,0.0
2025-03-22,CMP-1014,Display,1122,4,2.57,0,0.0
2025-02-11,CMP-1002,Paid Search,864,31,78.94,0,0.0
2025-04-06,CMP-1000,Paid Search,1990,80,100.47,4,275.63
2025-05-07,CMP-1002,Paid Search,1158,47,68.28,3,274.03
2025-03-09,CMP-1009,Email,910,26,4.87,3,235.07
2025-02-05,CMP-1011,Email,4350,133,25.54,6,389.26
2025-10-15,CMP-1004,Paid Social,1955,31,29.42,1,80.35
2025-03-04,CMP-1002,Paid Search,832,38,68.8,4,410.61
2025-05-17,CMP-1006,Paid Social,1293,34,,1,102.86
2025-06-30,CMP-1016,Affiliate,1095,27,13.92,0,0.0
2025-02-04,CMP-1011,Email,5814,187,,11,845.08
2025-09-25,CMP-1008,Email,1280,39,3.43,6,759.61
2025-03-02,CMP-1002,Paid Search,647,37,76.83,3,199.62
2025-05-26,CMP-1015,Affiliate,6945,136,71.07,4,485.96
2025-03-16,CMP-1019,Organic Social,2100,22,0.0,0,0.0
2025-06-21,CMP-1017,Affiliate,444,15,15.7,3,395.44
2025-05-13,CMP-1011,Email,3452,160,25.99,2,188.59
2025-07-03,CMP-1009,Email,775,19,3.09,1,83.97
2025-04-20,CMP-1005,Paid Social,5106,34,59.95,0,0.0
2025-05-29,CMP-1006,Paid Social,1980,15,11.14,0,0.0
2025-04-11,CMP-1005,Paid Social,8175,135,132.93,1,99.25
2025-03-02,CMP-1011,Email,2976,67,9.47,2,250.37
2025-07-22,CMP-1003,Paid Search,1370,65,152.44,1,71.72
2025-06-08,CMP-1020,Organic Social,3065,53,0.0,1,61.79
2025-09-02,CMP-1008,Email,1484,45,5.88,4,360.72
2025-04-15,CMP-1019,Organic Social,3208,58,0.0,1,101.47
2025-07-24,CMP-1004,Paid Social,1632,12,17.64,0,0.0
2025-07-19,CMP-1006,Paid Social,1169,12,15.6,0,0.0
2025-06-09,CMP-1016,Affiliate,799,20,23.99,1,107.12
2025-01-29,CMP-1012,Display,7742,38,31.65,0,0.0
2025-04-30,CMP-1003,Paid Search,1308,66,156.46,4,477.29
2025-05-27,CMP-1010,Email,1248,47,5.4,2,212.72
2025-05-16,CMP-1019,Organic Social,4150,92,0.0,1,55.58
2025-04-09,CMP-1014,Display,1690,5,4.56,0,0.0
2025-06-11,CMP-1003,Paid Search,1167,44,85.26,1,128.62
2025-02-02,CMP-1018,Organic Social,2769,57,0.0,1,63.23
2025-03-20,CMP-1012,Display,4031,12,6.38,0,0.0
2025-07-18,CMP-1017,Affiliate,932,24,23.16,0,0.0
2025-05-16,CMP-1000,Paid Search,1719,89,185.45,3,232.8
2025-08-06,CMP-1016,Affiliate,1074,18,8.96,1,117.71
2025-09-15,CMP-1017,Affiliate,504,13,6.2,1,69.94
2025-05-18,CMP-1000,Paid Search,1947,86,136.16,11,1470.62
2025-08-08,CMP-1017,Affiliate,930,12,7.36,0,0.0
2025-07-27,CMP-1002,Paid Search,578,27,39.78,0,0.0
2025-08-02,CMP-1016,Affiliate,765,16,12.73,0,0.0
2025-03-15,CMP-1005,Paid Social,4036,39,27.88,1,82.35
2025-06-07,CMP-1000,Paid Search,1841,85,91.66,5,513.69
2025-05-06,CMP-1008,Email,1359,35,3.08,1,92.74
2025-06-02,CMP-1004,Paid Social,1458,22,17.34,0,0.0
2025-07-24,CMP-1020,Organic Social,3354,48,0.0,1,92.12
2025-06-04,CMP-1014,Display,1161,4,2.74,0,0.0
2025-09-18,CMP-1017,Affiliate,697,20,8.48,0,0.0
2025-05-23,CMP-1017,Affiliate,819,16,10.74,0,0.0
2025-05-23,CMP-1006,Paid Social,2644,31,21.19,0,0.0
2025-04-22,CMP-1019,Organic Social,3140,29,0.0,0,0.0
2025-05-31,CMP-1003,Paid Search,1077,31,31.28,1,135.04
2025-07-05,CMP-1002,Paid Search,1046,33,39.34,0,0.0
2025-03-02,CMP-1016,Affiliate,707,16,11.34,0,0.0
2025-09-09,CMP-1016,Affiliate,880,15,14.16,0,0.0
2025-08-23,CMP-1016,Affiliate,592,17,7.56,0,0.0
2025-08-31,CMP-1008,Email,787,31,3.43,1,67.6
2025-04-14,CMP-1020,Organic Social,3093,60,0.0,1,49.34
2025-09-20,CMP-1008,Email,967,32,5.08,3,234.15
2025-03-18,CMP-1006,Paid Social,1125,11,8.64,0,0.0
2025-04-26,CMP-1020,Organic Social,2345,33,,1,52.81
2025-08-03,CMP-1019,Organic Social,3003,31,0.0,0,0.0
2025-08-11,CMP-1014,Display,1729,3,1.49,0,0.0
2025-06-14,CMP-1003,Paid Search,923,47,108.33,0,0.0
2025-02-28,CMP-1014,Display,1234,4,1.44,0,0.0
2025-05-30,CMP-1000,Paid Search,2374,114,239.84,5,509.97
2025-05-20,CMP-1004,Paid Social,2005,26,18.61,2,199.47
2025-07-07,CMP-1020,Organic Social,2971,69,0.0,1,83.37
2025-04-05,CMP-1002,Paid Search,814,26,45.04,1,95.71
2025-09-12,CMP-1003,Paid Search,1392,73,162.85,4,328.8
2025-07-08,CMP-1019,Organic Social,4152,74,0.0,1,44.31
2025-07-15,CMP-1004,Paid Social,1827,8,5.87,0,0.0
2025-07-18,CMP-1006,Paid Social,2187,36,33.48,0,0.0
2025-02-16,CMP-1002,Paid Search,716,22,20.14,2,180.65
2025-03-02,CMP-1001,Paid Search,2637,57,69.33,3,241.52
2025-05-28,CMP-1008,Email,1050,34,6.37,1,78.86
2025-06-18,CMP-1010,Email,1701,37,5.01,2,201.26
2025-03-26,CMP-1009,Email,1099,31,5.95,2,130.55
2025-03-13,CMP-1013,Display,1899,7,4.37,0,0.0
2025-05-15,CMP-1019,Organic Social,3403,97,0.0,3,179.28
2025-05-06,CMP-1014,Display,1531,4,3.65,0,0.0
2025-04-27,CMP-1001,Paid Search,3220,178,282.11,5,573.95
2025-06-14,CMP-1009,Email,934,19,2.97,1,79.13
2025-04-27,CMP-1003,Paid Search,947,39,40.07,2,228.18
2025-06-16,CMP-1004,Paid Social,1264,14,24.78,0,0.0
2025-03-30,CMP-1013,Display,1579,7,4.75,0,0.0
2025-02-28,CMP-1007,Paid Social,3828,48,29.2,1,54.27
2025-06-19,CMP-1020,Organic Social,4454,100,0.0,0,0.0
2025-04-12,CMP-1001,Paid Search,3859,147,139.18,8,505.28
2025-05-22,CMP-1016,Affiliate,672,20,14.43,0,0.0
2025-05-04,CMP-1018,organic social,3413,68,0.0,2,117.41
2025-06-15,CMP-1010,Email,737,23,1.47,1,125.31
2025-03-28,CMP-1002,Paid Search,940,30,31.34,0,0.0
2025-05-05,CMP-1013,Display,1405,11,10.82,0,0.0
2025-06-12,CMP-1013,Display,2199,4,3.69,0,0.0
2025-04-27,CMP-1004,Paid Social,763,11,12.9,1,83.57
2025-04-17,CMP-1003,Paid Search,1239,64,114.73,2,151.6
2025-08-28,CMP-1004,Paid Social,1577,15,16.67,0,0.0
2025-02-28,CMP-1012,Display,7518,18,8.34,2,112.1
2025-04-21,CMP-1008,Email,1283,65,5.53,3,283.1
2025-07-15,CMP-1014,Display,1583,6,6.44,0,0.0
2025-04-09,CMP-1009,Email,1203,29,3.68,2,160.09
2025-04-22,CMP-1014,Display,1569,7,3.94,1,81.97
2025-06-14,CMP-1017,Affiliate,701,17,13.26,0,0.0
2025-01-20,CMP-1016,Affiliate,1063,23,25.62,0,0.0
2025-09-17,CMP-1017,Affiliate,785,15,16.6,0,0.0
2025-05-17,CMP-1018,Organic Social,4243,43,0.0,0,0.0
2025-09-19,CMP-1019,Organic Social,4462,95,0.0,1,56.7
2025-04-04,CMP-1008,Email,863,41,4.13,5,555.0
2025-03-29,CMP-1013,Display,2018,7,3.77,0,0.0
2025-03-23,CMP-1009,Email,812,32,,4,474.79
2025-05-10,CMP-1001,Paid Search,3924,179,396.3,7,430.33
2025-05-23,CMP-1010,Email,1721,60,10.55,3,328.88
2025-07-14,CMP-1006,Paid Social,1881,27,43.69,0,0.0
2025-05-08,CMP-1008,Email ,1407,35,3.69,4,233.17
2025-11-06,CMP-1008,Email,1943,50,8.55,2,111.45
2025-05-19,CMP-1001,Paid Search,2734,140,,6,743.51
2025-01-26,CMP-1011,Email,4552,178,20.76,10,1224.64
2025-02-15,CMP-1018,Organic Social,4110,60,0.0,3,157.06
2025-07-25,CMP-1019,Organic Social,4213,88,0.0,0,0.0
2025-04-12,CMP-1017,Affiliate,578,11,4.59,0,0.0
2025-06-14,CMP-1004,Paid Social,1763,16,26.82,0,0.0
2025-02-09,CMP-1018,Organic Social,3888,89,0.0,1,67.88
2025-04-28,CMP-1004,Paid Social,1606,19,13.69,0,0.0
2025-07-14,CMP-1014,Display,1572,8,4.45,1,95.28
2025-04-12,CMP-1019,Organic Social,2362,26,0.0,1,87.91
2025-04-30,CMP-1005,Paid Social,8499,87,127.6,4,235.14
2025-08-05,CMP-1016,Affiliate,830,22,19.25,1,136.06
2025-04-20,CMP-1017,Affiliate,580,11,7.91,0,0.0
2025-04-09,CMP-1016,Affiliate,836,17,9.0,0,0.0
2025-05-24,CMP-1000,PPC,1895,124,197.7,5,461.92
2025-03-29,CMP-1000,Paid Search,1692,90,118.84,7,748.64
2025-04-12,CMP-1010,Email,781,34,2.95,3,266.79
2025-05-18,CMP-1010,Email,1143,32,3.46,1,91.01
2025-07-15,CMP-1008,Email,1410,42,5.75,2,108.87
2025-11-17,CMP-1008,Email,2299,71,14.09,6,693.0
2025-03-16,CMP-1002,Paid Search,730,35,71.18,4,333.7
2025-03-20,CMP-1019,Organic Social,3607,98,0.0,1,65.93
2025-10-22,CMP-1008,Email,944,27,5.12,2,115.41
2025-04-19,CMP-1008,Email,994,35,1.96,2,183.88
2025-09-05,CMP-1008,Email,1795,84,10.27,3,196.37
2025-04-03,CMP-1006,Paid Social,2025,29,41.07,0,0.0
2025-03-06,CMP-1012,Display,6454,17,9.6,0,0.0
2025-09-02,CMP-1017,Affiliate,1054,22,17.58,0,0.0
2025-05-01,CMP-1002,Paid Search,822,32,35.13,3,201.55
2025-06-01,CMP-1009,Email,879,23,3.12,0,0.0
2025-08-04,CMP-1020,Organic Social,4260,79,0.0,1,68.63
2025-03-01,CMP-1011,Email,3691,115,12.95,9,718.22
2025-01-21,CMP-1012,Display,6377,27,26.07,0,0.0
2025-04-18,CMP-1019,Organic Social,3149,80,0.0,2,109.77
2025-03-24,CMP-1018,Organic Social,4593,78,0.0,1,63.21
2025-03-01,CMP-1016,Affiliate,609,8,7.81,0,0.0
2025-04-25,CMP-1011,Email,4652,164,,9,870.93
2025-10-07,CMP-1019,Organic Social,3974,66,0.0,4,227.05
2025-03-05,CMP-1001,Paid Search,3628,226,390.72,3,430.96
2025-08-24,CMP-1008,Email,1143,30,4.12,1,89.12
2025-10-11,CMP-1008,Email,850,26,3.82,1,114.26
2025-04-06,CMP-1014,Display,1008,3,1.45,0,0.0
2025-04-02,CMP-1020,Organic Social,3463,50,0.0,0,0.0
2025-02-03,CMP-1013,Display,2045,6,2.38,0,0.0
2025-08-09,CMP-1017,Affiliate,563,1,1.12,0,0.0
2025-04-24,CMP-1010,Email,1497,63,10.84,5,458.76
2025-06-13,CMP-1000,Paid Search,1834,91,86.64,7,689.19
2025-02-16,CMP-1013,Display,2084,5,3.6,0,0.0
2025-03-15,CMP-1006,Paid Social,1390,21,19.05,1,91.57
2025-04-18,CMP-1000,Paid Search,2198,135,,5,770.45
2025-05-17,CMP-1013,Display,2064,7,5.21,0,0.0
2025-03-28,CMP-1009,Email,1352,21,2.65,2,167.51
2025-06-10,CMP-1002,Paid Search,938,34,68.1,3,261.36
2025-03-07,CMP-1010,Email,1203,39,3.14,6,606.54
2025-08-20,CMP-1019,Organic Social,3162,32,0.0,2,157.75
2025-02-17,CMP-1017,Affiliate,675,7,5.08,0,0.0
2025-04-28,CMP-1016,Affiliate,941,27,14.09,3,358.61
2025-05-13,CMP-1004,Paid Social,1583,12,15.21,1,80.42
2025-05-15,CMP-1011,Email,5582,132,14.63,12,1215.89
2025-07-01,CMP-1000,Paid Search,1989,93,128.74,7,557.64
2025-05-18,CMP-1006,Paid Social,1288,29,25.32,0,0.0
2025-09-07,CMP-1003,Paid Search,959,26,42.42,1,106.21
2025-03-01,CMP-1014,Display,1609,6,2.96,0,0.0
2025-03-21,CMP-1017,Affiliate,650,13,12.11,0,0.0
2025-07-14,CMP-1019,Organic Social,3737,60,0.0,0,0.0
2025-04-23,CMP-1002,Paid Search,1079,70,98.69,1,83.1
2025-04-08,CMP-1016,Affiliate,766,14,,1,120.89
2025-02-05,CMP-1016,Affiliate,930,18,13.73,1,92.9
2025-06-11,CMP-1000,Paid Search,2467,166,166.43,10,737.85
2025-05-14,CMP-1009,Email,1136,32,6.12,0,0.0
2025-06-27,CMP-1003,Paid Search,1408,63,66.66,3,203.79
2025-04-13,CMP-1019,Organic Social,3084,86,0.0,1,71.83
2025-09-01,CMP-1004,Paid Social,1220,16,23.65,0,0.0
2025-05-13,CMP-1014,Display,1661,5,5.32,0,0.0
2025-03-31,CMP-1001,Paid Search,3765,164,160.33,13,1046.73
2025-03-22,CMP-1017,Affiliate,701,7,7.84,0,0.0
2025-05-09,CMP-1010,Email,1053,24,3.16,2,225.67
2025-05-01,CMP-1004,Paid Social,1982,16,12.78,0,0.0
2025-02-26,CMP-1000,Paid Search,1659,71,147.3,2,171.76
2025-07-09,CMP-1003,Paid Search,1011,44,104.94,3,239.6
2025-05-21,CMP-1018,Organic Social,4745,123,0.0,5,391.93
2025-05-05,CMP-1014,Display,1229,5,5.49,0,0.0
2025-04-19,CMP-1018,Organic Social,3195,81,0.0,0,0.0
